Date;Qmsk;Qmsk_positive;Qsof;Qsof_positive;Qfrunz;Qfrunz_positive;TEC_Q;B4_N;TEC_N;TEC_Q_Aver;B4_N_Aver;TEC_N_Aver;T
05.05.2022 0:00;5072.095;5072.095;0;0;6579.111;6579.111;11651.206;4994.94;10672.26;485.4669167;208.1225;444.6775;7.3
06.05.2022 0:00;4713.126;4713.126;0;0;6234.231;6234.231;10947.357;4972.05;10578.93;456.139875;207.16875;440.78875;12.1125
07.05.2022 0:00;4403.07;4403.07;0;0;6057.457;6057.457;10460.527;4921.45;10251.01;435.8552917;205.0604167;427.1254167;13.45
08.05.2022 0:00;4436.71;4436.71;0;0;6239.088;6239.088;10675.798;5001.79;10317.07;444.8249167;208.4079167;429.8779167;7.5625
09.05.2022 0:00;4489.136;4489.136;0;0;6246.602;6246.602;10735.738;5040.17;10280.21;447.3224167;210.0070833;428.3420833;6.825
10.05.2022 0:00;4553.185;4553.185;0;0;6255.314;6255.314;10808.499;4921.88;10322.96;450.354125;205.0783333;430.1233333;10.325
11.05.2022 0:00;4617.809;4617.809;0;0;5656.087;5656.087;10273.896;4739.9;10312.34;428.079;197.4958333;429.6808333;13.4
12.05.2022 0:00;4305.964;4305.964;0;0;5521.242;5521.242;9827.206;4855.16;10046;409.4669167;202.2983333;418.5833333;10.0625
13.05.2022 0:00;3949.953;3949.953;0;0;5870.759;5870.759;9820.712;4852.84;10174.72;409.1963333;202.2016667;423.9466667;9.225
14.05.2022 0:00;3882.469;3882.469;0;0;5889.543;5889.543;9772.012;4794.52;10121.68;407.1671667;199.7716667;421.7366667;10.5625
15.05.2022 0:00;4396.632;4396.632;0;0;5324.042;5324.042;9720.674;4783.61;9909.05;405.0280833;199.3170833;412.8770833;8.9625
16.05.2022 0:00;4686.769;4686.769;0;0;4922.77;4922.77;9609.539;4907.45;9775.61;400.3974583;204.4770833;407.3170833;8.6375
17.05.2022 0:00;4177.558;4177.558;0;0;4759.727;4759.727;8937.285;4846.4;10161.08;372.386875;201.9333333;423.3783333;7.2125
18.05.2022 0:00;3890.2;3890.2;0;0;4459.623;4459.623;8349.823;4858.56;10233.12;347.9092917;202.44;426.38;8.1625
19.05.2022 0:00;3849.82;3849.82;0;0;4394.011;4394.011;8243.831;4940.98;9690.46;343.4929583;205.8741667;403.7691667;9.6625
20.05.2022 0:00;4007.231;4007.231;0;0;4460.148;4460.148;8467.379;5274.44;10139.84;352.8074583;219.7683333;422.4933333;8.6
21.05.2022 0:00;3830.006;3830.006;0;0;4212.489;4212.489;8042.495;5009.19;10483.95;335.1039583;208.71625;436.83125;9.4625
22.05.2022 0:00;3899.715;3899.715;0;0;4297.536;4297.536;8197.251;4950.3;10335.18;341.552125;206.2625;430.6325;9.225
23.05.2022 0:00;3483.407;3483.407;0;0;3521.413;3521.413;7004.82;7770.31;13027.39;291.8675;323.7629167;542.8079167;12.1625
24.05.2022 0:00;2365.261;2365.261;0;0;1960.862;1960.862;4326.123;8847.47;13562.87;180.255125;368.6445833;565.1195833;12.425
25.05.2022 0:00;2270.33;2270.33;0;0;1883.968;1883.968;4154.298;8803.64;12861.32;173.09575;366.8183333;535.8883333;12.525
26.05.2022 0:00;2599.013;2599.013;0;0;1857.962;1857.962;4456.975;8592.26;8664.61;185.7072917;358.0108333;361.0254167;11.025
27.05.2022 0:00;2805.036;2805.036;0;0;1808.368;1808.368;4613.404;8471.5;8471.5;192.2251667;352.9791667;352.9791667;10.975
28.05.2022 0:00;2855.326;2855.326;0;0;1740.01;1740.01;4595.336;8789.65;8789.65;191.4723333;366.2354167;366.2354167;11.4875
29.05.2022 0:00;2957.399;2957.399;0;0;1869.17;1869.17;4826.569;8935.05;8935.05;201.1070417;372.29375;372.29375;12.3125
30.05.2022 0:00;2811.238;2811.238;0;0;1825.917;1825.917;4637.155;8683.05;8683.05;193.2147917;361.79375;361.79375;15.625
31.05.2022 0:00;2851.719;2851.719;0;0;1850.334;1850.334;4702.053;8204.38;8204.38;195.918875;341.8491667;341.8491667;15.6875
01.06.2022 0:00;2864.994;2864.994;0;0;1877.528;1877.528;4742.522;8087.58;8087.58;197.6050833;336.9825;336.9825;16.9875
02.06.2022 0:00;3083.365;3083.365;0;0;2021.334;2021.334;5104.699;8247.58;8247.58;212.6957917;343.6491667;343.6491667;17.125
03.06.2022 0:00;3410.932;3410.932;0;0;2214.542;2214.542;5625.474;6589.96;6589.96;234.39475;274.5816667;274.5816667;15.0875
04.06.2022 0:00;2729.267;2729.267;0;0;1798.042;1798.042;4527.309;8434.28;8434.28;188.637875;351.4283333;351.4283333;13.725
05.06.2022 0:00;2778.29;2778.29;0;0;1840.265;1840.265;4618.555;7891.87;7891.87;192.4397917;328.8279167;328.8279167;14.7125
06.06.2022 0:00;2839.404;2839.404;0;0;1942.56;1942.56;4781.964;7481.69;7481.69;199.2485;311.7370833;311.7370833;14.825
07.06.2022 0:00;2170.603;2170.603;0;0;1971.821;1971.821;4142.424;8553.21;8553.21;172.601;356.38375;356.38375;15.65
08.06.2022 0:00;2042.092;2042.092;0;0;1769.326;1769.326;3811.418;8255.65;8255.65;158.8090833;343.9854167;343.9854167;17.575
09.06.2022 0:00;2374.596;2374.596;0;0;2104.839;2104.839;4479.435;7156.06;7156.06;186.643125;298.1691667;298.1691667;17.1875
10.06.2022 0:00;1994.804;1994.804;0;0;1731.59;1731.59;3726.394;7866.7;7866.7;155.2664167;327.7791667;327.7791667;17.125
11.06.2022 0:00;2071.268;2071.268;0;0;1608.648;1608.648;3679.916;7856.54;7856.54;153.3298333;327.3558333;327.3558333;18.9875
12.06.2022 0:00;1866.647;1866.647;0;0;1476.22;1476.22;3342.867;7486.78;7486.78;139.286125;311.9491667;311.9491667;18.5125
13.06.2022 0:00;1971.594;1971.594;0;0;1603.248;1603.248;3574.842;8129.96;8129.96;148.95175;338.7483333;338.7483333;17.0125
14.06.2022 0:00;2190.423;2190.423;0;0;1953.297;1953.297;4143.72;7401.7;7401.7;172.655;308.4041667;308.4041667;15.575
15.06.2022 0:00;1463.67;1463.67;0;0;2854.603;2854.603;4318.273;8432.91;8432.91;179.9280417;351.37125;351.37125;13.6
16.06.2022 0:00;441.658;441.658;0;0;3653.111;3653.111;4094.769;7526.07;7526.07;170.615375;313.58625;313.58625;15.6625
17.06.2022 0:00;1679.137;1679.137;0;0;2135.701;2135.701;3814.838;8299.75;8299.75;158.9515833;345.8229167;345.8229167;13.0875
18.06.2022 0:00;2105.081;2105.081;0;0;1454.329;1454.329;3559.41;8027.33;8027.33;148.30875;334.4720833;334.4720833;14.75
19.06.2022 0:00;1997.979;1997.979;0;0;1624.608;1624.608;3622.587;8653.03;8653.03;150.941125;360.5429167;360.5429167;15.825
20.06.2022 0:00;2050.875;2050.875;0;0;1688.902;1688.902;3739.777;8260.42;8260.42;155.8240417;344.1841667;344.1841667;14.5875
21.06.2022 0:00;2062.422;2062.422;0;0;1717.793;1717.793;3780.215;8385.46;8385.46;157.5089583;349.3941667;349.3941667;15.175
22.06.2022 0:00;2031.425;2031.425;0;0;1647.301;1647.301;3678.726;7852.97;7852.97;153.28025;327.2070833;327.2070833;16.4375
23.06.2022 0:00;2017.447;2017.447;0;0;1650.773;1650.773;3668.22;8068.91;8068.91;152.8425;336.2045833;336.2045833;18.3375
24.06.2022 0:00;1932.232;1932.232;0;0;1612.534;1612.534;3544.766;7917.46;7917.46;147.6985833;329.8941667;329.8941667;20.1625
25.06.2022 0:00;1808.263;1808.263;0;0;1504.495;1504.495;3312.758;7792.99;7792.99;138.0315833;324.7079167;324.7079167;21.9125
26.06.2022 0:00;1875.281;1875.281;0;0;1348.612;1348.612;3223.893;6829.89;6829.89;134.328875;284.57875;284.57875;24.2
27.06.2022 0:00;2667.75;2667.75;0;0;656.706;656.706;3324.456;6197.17;6197.17;138.519;258.2154167;258.2154167;25.325
28.06.2022 0:00;399.285;399.285;0;0;-22.419;0;399.285;119.76;119.76;16.636875;4.99;4.99;23.675
29.06.2022 0:00;177.06;177.06;0;0;-32.974;0;177.06;0;0;7.3775;0;0;22.525
30.06.2022 0:00;38.838;38.838;0;0;-37.326;0;38.838;0;0;1.61825;0;0;22.8375
01.07.2022 0:00;25.238;25.238;0;0;13.532;13.532;38.77;0;0;1.615416667;0;0;24.3125
02.07.2022 0:00;6.274;6.274;0;0;6.477;6.477;12.751;0;0;0.531291667;0;0;26.8
03.07.2022 0:00;12.245;12.245;0;0;-6.602;0;12.245;0;0;0.510208333;0;0;24.5125
04.07.2022 0:00;14.579;14.579;0;0;-7.045;0;14.579;0;0;0.607458333;0;0;22.9625
05.07.2022 0:00;14.521;14.521;0;0;-14.694;0;14.521;0;0;0.605041667;0;0;21.05
06.07.2022 0:00;15.722;15.722;0;0;-29.293;0;15.722;0;0;0.655083333;0;0;19.725
07.07.2022 0:00;16.19;16.19;0;0;-22.74;0;16.19;0;0;0.674583333;0;0;18.9625
08.07.2022 0:00;13.711;13.711;0;0;13.241;13.241;26.952;1963.11;1963.11;1.123;81.79625;81.79625;18.6625
09.07.2022 0:00;315.576;315.576;0;0;1029.172;1029.172;1344.748;4287.07;4287.07;56.03116667;178.6279167;178.6279167;19.5375
10.07.2022 0:00;49.949;49.949;0;0;1628.165;1628.165;1678.114;4322.34;4322.34;69.92141667;180.0975;180.0975;18.4625
11.07.2022 0:00;41.976;41.976;0;0;2904.937;2904.937;2946.913;7123.02;7123.02;122.7880417;296.7925;296.7925;18.0375
12.07.2022 0:00;61.513;61.513;0;0;3735.938;3735.938;3797.451;8584.19;8584.19;158.227125;357.6745833;357.6745833;21.2
13.07.2022 0:00;44.058;44.058;0;0;3493.619;3493.619;3537.677;8480.98;8480.98;147.4032083;353.3741667;353.3741667;21.8625
14.07.2022 0:00;4.699;4.699;0;0;3461.653;3461.653;3466.352;8531.19;8531.19;144.4313333;355.46625;355.46625;19.4
15.07.2022 0:00;-87.997;0;0;0;3626.353;3626.353;3626.353;8336.79;8336.79;151.0980417;347.36625;347.36625;17.7375
16.07.2022 0:00;-110.364;0;0;0;3299.659;3299.659;3299.659;8641.19;8641.19;137.4857917;360.0495833;360.0495833;16.175
17.07.2022 0:00;-110.891;0;0;0;3365.689;3365.689;3365.689;8245.24;8245.24;140.2370417;343.5516667;343.5516667;15.5
18.07.2022 0:00;-120.304;0;0;0;3518.107;3518.107;3518.107;8714.11;8714.11;146.5877917;363.0879167;363.0879167;15.4875
19.07.2022 0:00;-136.194;0;0;0;3424.387;3424.387;3424.387;8680.27;8680.27;142.6827917;361.6779167;361.6779167;17.5
20.07.2022 0:00;-133.295;0;0;0;3473.304;3473.304;3473.304;8556.77;8556.77;144.721;356.5320833;356.5320833;18.3875
21.07.2022 0:00;-142.244;0;0;0;3590.695;3590.695;3590.695;8271.74;8271.74;149.6122917;344.6558333;344.6558333;22.2375
22.07.2022 0:00;-150.521;0;0;0;3364.462;3364.462;3364.462;8312.24;8312.24;140.1859167;346.3433333;346.3433333;23.0875
23.07.2022 0:00;-200.11;0;0;0;3269.082;3269.082;3269.082;8522.58;8522.58;136.21175;355.1075;355.1075;22.6875
24.07.2022 0:00;127.469;127.469;0;0;3323.309;3323.309;3450.778;7846.49;7846.49;143.7824167;326.9370833;326.9370833;19.625
25.07.2022 0:00;87.98;87.98;0;0;3278.755;3278.755;3366.735;8258.23;8258.23;140.280625;344.0929167;344.0929167;19.9125
26.07.2022 0:00;66.08;66.08;0;0;3220.791;3220.791;3286.871;7372.21;7372.21;136.9529583;307.1754167;307.1754167;21.925
27.07.2022 0:00;56.268;56.268;0;0;3167.694;3167.694;3223.962;7406.34;7406.34;134.33175;308.5975;308.5975;20.525
28.07.2022 0:00;30.61;30.61;0;0;3164.676;3164.676;3195.286;6317.09;6317.09;133.1369167;263.2120833;263.2120833;18.45
29.07.2022 0:00;1.163;1.163;0;0;3322.986;3322.986;3324.149;7937.67;7937.67;138.5062083;330.73625;330.73625;17.28571429
30.07.2022 0:00;25.672;25.672;0;0;3180.579;3180.579;3206.251;6830.84;6830.84;133.5937917;284.6183333;284.6183333;17.51428571
31.07.2022 0:00;9.502;9.502;0;0;3317.97;3317.97;3327.472;8293.67;8293.67;138.6446667;345.5695833;345.5695833;17.175
01.08.2022 0:00;2.671;2.671;0;0;3565.219;3565.219;3567.89;8640.15;8640.15;148.6620833;360.00625;360.00625;16.8125
02.08.2022 0:00;-14.913;0;0;0;3266.029;3266.029;3266.029;7570.32;7570.32;136.0845417;315.43;315.43;17.6
03.08.2022 0:00;-11.045;0;0;0;3446.763;3446.763;3446.763;6313.04;6313.04;143.615125;263.0433333;263.0433333;19.575
04.08.2022 0:00;-15.062;0;0;0;3365.655;3365.655;3365.655;5861.24;5861.24;140.235625;244.2183333;244.2183333;22.4625
05.08.2022 0:00;-18.519;0;0;0;3247.278;3247.278;3247.278;5783.95;5783.95;135.30325;240.9979167;240.9979167;24.4625
06.08.2022 0:00;-12.221;0;0;0;3078.509;3078.509;3078.509;6058.9;6058.9;128.2712083;252.4541667;252.4541667;23.475
07.08.2022 0:00;-13.127;0;0;0;3376.911;3376.911;3376.911;6761.95;6761.95;140.704625;281.7479167;281.7479167;17.8875
08.08.2022 0:00;1.285;1.285;0;0;3354.206;3354.206;3355.491;7075.96;7075.96;139.812125;294.8316667;294.8316667;17.0125
09.08.2022 0:00;-9.436;0;0;0;2361.323;2361.323;2361.323;6440.79;6440.79;98.38845833;268.36625;268.36625;17.125
10.08.2022 0:00;-272.888;0;0;0;2700.372;2700.372;2700.372;5954.89;5954.89;112.5155;248.1204167;248.1204167;18.0875
11.08.2022 0:00;1280.661;1280.661;0;0;917.152;917.152;2197.813;6010.09;6010.09;91.57554167;250.4204167;250.4204167;20.325
12.08.2022 0:00;2228.947;2228.947;0;0;25.294;25.294;2254.241;7245.9;7245.9;93.92670833;301.9125;301.9125;20.8125
13.08.2022 0:00;2009.355;2009.355;0;0;-84.126;0;2009.355;7882.95;7882.95;83.723125;328.45625;328.45625;20.4375
14.08.2022 0:00;2078.154;2078.154;0;0;-69.138;0;2078.154;6708.57;6708.57;86.58975;279.52375;279.52375;19.7625
15.08.2022 0:00;1593.013;1593.013;0;0;520.943;520.943;2113.956;8276.33;8276.33;88.0815;344.8470833;344.8470833;22.825
16.08.2022 0:00;9.034;9.034;0;0;3290.011;3290.011;3299.045;7401.98;7401.98;137.4602083;308.4158333;308.4158333;25.1875
17.08.2022 0:00;8.283;8.283;0;0;3098.146;3098.146;3106.429;8209.53;8209.53;129.4345417;342.06375;342.06375;25.7
18.08.2022 0:00;11.767;11.767;0;0;3150.665;3150.665;3162.432;8111.36;8111.36;131.768;337.9733333;337.9733333;25.05
19.08.2022 0:00;9.893;9.893;0;0;3027.135;3027.135;3037.028;7590.19;7590.19;126.5428333;316.2579167;316.2579167;25.8125
20.08.2022 0:00;13.409;13.409;0;0;3116.291;3116.291;3129.7;7706.05;7706.05;130.4041667;321.0854167;321.0854167;24.1125
21.08.2022 0:00;16.473;16.473;0;0;3291.824;3291.824;3308.297;7686.9;7686.9;137.8457083;320.2875;320.2875;20.1375
22.08.2022 0:00;14.028;14.028;0;0;3415.617;3415.617;3429.645;7466.82;7466.82;142.901875;311.1175;311.1175;21.275
23.08.2022 0:00;10.38;10.38;0;0;3446.603;3446.603;3456.983;6296.82;6296.82;144.0409583;262.3675;262.3675;21.7
24.08.2022 0:00;5.179;5.179;0;0;3452.687;3452.687;3457.866;6668.53;6668.53;144.07775;277.8554167;277.8554167;24.45
25.08.2022 0:00;4.113;4.113;0;0;3417.158;3417.158;3421.271;5585.63;5585.63;142.5529583;232.7345833;232.7345833;20.8125
26.08.2022 0:00;4.955;4.955;0;0;3314.968;3314.968;3319.923;6374.14;6384.58;138.330125;265.5891667;266.0241667;17.6125
27.08.2022 0:00;2.003;2.003;0;0;3643.986;3643.986;3645.989;5740.97;5740.97;151.9162083;239.2070833;239.2070833;19.7875
28.08.2022 0:00;-3.504;0;0;0;3832.813;3832.813;3832.813;6427.12;6427.12;159.7005417;267.7966667;267.7966667;23.025
29.08.2022 0:00;-5.915;0;0;0;3535.182;3535.182;3535.182;6852.82;7433.98;147.29925;285.5341667;309.7491667;20.3875
30.08.2022 0:00;-6.926;0;0;0;3756.375;3756.375;3756.375;65.27;4054.19;156.515625;2.719583333;168.9245833;14.7
31.08.2022 0:00;-2.292;0;0;0;3908.445;3908.445;3908.445;0;6464.88;162.851875;0;269.37;10.0875
01.09.2022 0:00;-8.729;0;0;0;3825.671;3825.671;3825.671;0;4689.96;159.4029583;0;195.415;8.2375
02.09.2022 0:00;-14.455;0;0;0;3955.193;3955.193;3955.193;0;4598.28;164.7997083;0;191.595;9.3625
03.09.2022 0:00;-17.118;0;0;0;3972.485;3972.485;3972.485;320.34;4440.9;165.5202083;13.3475;185.0375;9.2
04.09.2022 0:00;-19.015;0;0;0;4315.535;4315.535;4315.535;8087.58;11678.58;179.8139583;336.9825;486.6075;9.2375
05.09.2022 0:00;-20.847;0;0;0;4456.423;4456.423;4456.423;9075.47;12795.1;185.6842917;378.1445833;533.1291667;9.5125
06.09.2022 0:00;-23.279;0;0;0;4379.236;4379.236;4379.236;8946.83;12684.11;182.4681667;372.7845833;528.5045833;9.875
07.09.2022 0:00;-25.622;0;0;0;4769.636;4769.636;4769.636;149.25;4920.81;198.7348333;6.21875;205.03375;10.125
08.09.2022 0:00;-27.422;0;0;0;5261.926;5261.926;5261.926;0;5085.6;219.2469167;0;211.9;8.4375
09.09.2022 0:00;-30.003;0;0;0;5061.718;5061.718;5061.718;0;4205.16;210.9049167;0;175.215;10.1375
10.09.2022 0:00;-31.67;0;0;0;5687.602;5687.602;5687.602;0;5271.96;236.9834167;0;219.665;10.7125
11.09.2022 0:00;-33.29;0;0;0;5800.432;5800.432;5800.432;0;4667.04;241.6846667;0;194.46;11.8625
12.09.2022 0:00;-35.747;0;0;0;6093.507;6093.507;6093.507;5190.9;9810.3;253.896125;216.2875;408.7625;12.175
13.09.2022 0:00;1296.656;1296.656;0;0;4836.624;4836.624;6133.28;4299.07;8176.87;255.5533333;179.1279167;340.7029167;13.8
14.09.2022 0:00;3083.835;3083.835;0;0;4031.176;4031.176;7115.011;4123.78;8371.9;296.4587917;171.8241667;348.8291667;12.5
15.09.2022 0:00;3229.646;3229.646;0;0;4445.213;4445.213;7674.859;6803.01;11305.05;319.7857917;283.45875;471.04375;12.1625
16.09.2022 0:00;3187.31;3187.31;0;0;4632.834;4632.834;7820.144;9032.25;13948.77;325.8393333;376.34375;581.19875;12.325
17.09.2022 0:00;3253.263;3253.263;0;0;4736.261;4736.261;7989.524;8993.66;14064.02;332.8968333;374.7358333;586.0008333;11.575
18.09.2022 0:00;3260.146;3260.146;0;0;4748.268;4748.268;8008.414;7683.78;12215.94;333.6839167;320.1575;508.9975;11.9375
19.09.2022 0:00;3323.693;3323.693;0;0;4783.391;4783.391;8107.084;7634.29;11891.17;337.7951667;318.0954167;495.4654167;10.5125
20.09.2022 0:00;3569.039;3569.039;0;0;5005.996;5005.996;8575.035;8651.51;12800.87;357.293125;360.4795833;533.3695833;11.625
21.09.2022 0:00;3707.363;3707.363;0;0;5087.853;5087.853;8795.216;8348.11;12078.67;366.4673333;347.8379167;503.2779167;10.7125
22.09.2022 0:00;3756.052;3756.052;0;0;5134.471;5134.471;8890.523;6899.38;10821.82;370.4384583;287.4741667;450.9091667;10.1875
23.09.2022 0:00;3766.551;3766.551;0;0;5193.732;5193.732;8960.283;6650.63;10375.91;373.345125;277.1095833;432.3295833;9.85
24.09.2022 0:00;3578.179;3578.179;0;0;4948.581;4948.581;8526.76;8772.09;12809.73;355.2816667;365.50375;533.73875;9.7875
25.09.2022 0:00;3713.456;3713.456;0;0;5123.718;5123.718;8837.174;8487.09;12430.53;368.2155833;353.62875;517.93875;7.6375
26.09.2022 0:00;3704.921;3704.921;0;0;5147.635;5147.635;8852.556;6836.38;10270.54;368.8565;284.8491667;427.9391667;10.2875
27.09.2022 0:00;3657.118;3657.118;0;0;5112.297;5112.297;8769.415;8980.33;12865.81;365.3922917;374.1804167;536.0754167;10.8125
28.09.2022 0:00;3991.547;3991.547;0;0;5547.808;5547.808;9539.355;6579.48;10259.52;397.473125;274.145;427.48;8.225
29.09.2022 0:00;3875.156;3875.156;0;0;5513.915;5513.915;9389.071;6304.84;9843.16;391.2112917;262.7016667;410.1316667;7.6125
30.09.2022 0:00;3857.352;3857.352;0;0;5419.966;5419.966;9277.318;7768.22;11393.17;386.5549167;323.6758333;474.7154167;9.525
01.10.2022 0:00;3917.08;3917.08;0;0;5462.675;5462.675;9379.755;8180.42;13026.98;390.823125;340.8508333;542.7908333;9.2875
02.10.2022 0:00;3894.984;3894.984;0;0;5480.852;5480.852;9375.836;8902.69;12981.13;390.6598333;370.9454167;540.8804167;7.15
03.10.2022 0:00;4583.575;4583.575;0;0;5921.073;5921.073;10504.648;9285.76;14266.12;437.6936667;386.9066667;594.4216667;6.975
04.10.2022 0:00;4561.877;4561.877;0;0;5745.75;5745.75;10307.627;9187.37;13858.37;429.4844583;382.8070833;577.4320833;8.7125
05.10.2022 0:00;4739.572;4739.572;0;0;5898.829;5898.829;10638.401;8776.7;13592.78;443.2667083;365.6958333;566.3658333;8.2125
06.10.2022 0:00;4744.742;4744.742;0;0;5823.59;5823.59;10568.332;8455.09;13644.01;440.3471667;352.2954167;568.5004167;11.7
07.10.2022 0:00;4617.201;4617.201;0;0;5653.115;5653.115;10270.316;8851.09;14046.97;427.9298333;368.7954167;585.2904167;12.3625
08.10.2022 0:00;4652.178;4652.178;0;0;5695.077;5695.077;10347.255;7172.33;12044.09;431.135625;298.8470833;501.8370833;12.4125
09.10.2022 0:00;4717.902;4717.902;0;0;5777.952;5777.952;10495.854;6734.1;11559.78;437.32725;280.5875;481.6575;10.5125
10.10.2022 0:00;4740.34;4740.34;0;0;5843.651;5843.651;10583.991;6644.93;11473.6;440.999625;276.8720833;478.0666667;9.0875
11.10.2022 0:00;4690.371;4690.371;0;0;5795.401;5795.401;10485.772;8611.93;13792.57;436.9071667;358.8304167;574.6904167;9.175
12.10.2022 0:00;4864.187;4864.187;0;0;5839.061;5839.061;10703.248;6887.02;11974.66;445.9686667;286.9591667;498.9441667;8.9125
13.10.2022 0:00;5115.481;5115.481;0;0;5843.673;5843.673;10959.154;7349.78;12466.22;456.6314167;306.2408333;519.4258333;7.6
14.10.2022 0:00;5235.762;5235.762;0;0;5994.579;5994.579;11230.341;5932.38;11349.66;467.930875;247.1825;472.9025;9.275
15.10.2022 0:00;5307.246;5307.246;0;0;6090.053;6090.053;11397.299;8475.48;13641.12;474.8874583;353.145;568.38;10.5625
16.10.2022 0:00;5323.933;5323.933;0;0;6122.182;6122.182;11446.115;8387.27;13676.15;476.9214583;349.4695833;569.8395833;10.275
17.10.2022 0:00;5300.912;5300.912;0;0;6068.536;6068.536;11369.448;8145.32;13372.64;473.727;339.3883333;557.1933333;10.85
18.10.2022 0:00;5216.653;5216.653;0;0;5933.139;5933.139;11149.792;8399.77;13947.37;464.5746667;349.9904167;581.1404167;8.8
19.10.2022 0:00;5323.623;5323.623;0;0;6109.864;6109.864;11433.487;8380.42;13710.82;476.3952917;349.1841667;571.2841667;5.3
20.10.2022 0:00;4729.929;4729.929;0;0;6291.545;6291.545;11021.474;8799.45;14260.41;459.2280833;366.64375;594.18375;4.65
21.10.2022 0:00;4170.439;4170.439;0;0;6444.465;6444.465;10614.904;9119.55;14339.07;442.2876667;379.98125;597.46125;6.1
22.10.2022 0:00;5245.959;5245.959;0;0;6362.423;6362.423;11608.382;9331.67;14654.51;483.6825833;388.8195833;610.6045833;7.075
23.10.2022 0:00;4663.083;4663.083;0;0;7617.429;7617.429;12280.512;8713.96;14086.84;511.688;363.0816667;586.9516667;6.05
24.10.2022 0:00;5280.35;5280.35;0;0;7478.225;7478.225;12758.575;9251.08;14800;531.6072917;385.4616667;616.6666667;3.5625
25.10.2022 0:00;5944.138;5944.138;0;0;7619.529;7619.529;13563.667;9216.27;14829.51;565.1527917;384.01125;617.89625;2.5375
26.10.2022 0:00;5752.246;5752.246;0;0;7450.711;7450.711;13202.957;9666.88;15303.88;550.1232083;402.7866667;637.6616667;5.9875
27.10.2022 0:00;5700.719;5700.719;0;0;7112.595;7112.595;12813.314;9306.41;14619.17;533.8880833;387.7670833;609.1320833;8.9
28.10.2022 0:00;4624.12;4624.12;0;0;6482.243;6482.243;11106.363;9469.8;14755.8;462.765125;394.575;614.825;9.8625
29.10.2022 0:00;5288.831;5288.831;0;0;6525.911;6525.911;11814.742;8874.65;14311.01;492.2809167;369.7770833;596.2920833;11.075
30.10.2022 0:00;5647.512;5647.512;0;0;7111.778;7111.778;12759.29;7688.41;12867.97;531.6370833;320.3504167;536.1654167;5.4875
31.10.2022 0:00;5869.673;5869.673;0;0;7513.661;7513.661;13383.334;9206.3;16731.26;557.6389167;383.5958333;697.1358333;2.275
01.11.2022 0:00;5055.729;5055.729;0;0;7250.152;7250.152;12305.881;166.16;10398.08;512.7450417;6.923333333;433.2533333;5.3625
02.11.2022 0:00;3463.857;3463.857;0;0;7243.452;7243.452;10707.309;0;9799.68;446.137875;0;408.32;5.8375
03.11.2022 0:00;2010.594;2010.594;0;0;8567.283;8567.283;10577.877;0;9311.16;440.744875;0;387.965;3.85
04.11.2022 0:00;5904.889;5904.889;0;0;7535.509;7535.509;13440.398;0;9374.28;560.0165833;0;390.595;-0.075
05.11.2022 0:00;6070.046;6070.046;0;0;7915.969;7915.969;13986.015;0;10007.28;582.750625;0;416.97;-1.9375
06.11.2022 0:00;6121.084;6121.084;0;0;8022.466;8022.466;14143.55;0;9256.56;589.3145833;0;385.69;0.9375
07.11.2022 0:00;5805.616;5805.616;0;0;7782.508;7782.508;13588.124;0;9391.44;566.1718333;0;391.31;6.125
08.11.2022 0:00;5543.724;5543.724;0;0;7366.778;7366.778;12910.502;0;10558.56;537.9375833;0;439.94;6.6125
09.11.2022 0:00;5385.748;5385.748;0;0;7127.398;7127.398;12513.146;2844.09;11912.97;521.3810833;118.50375;496.37375;7.7375
10.11.2022 0:00;5227.63;5227.63;0;0;7017.802;7017.802;12245.432;4157.48;10153.4;510.2263333;173.2283333;423.0583333;9.8625
11.11.2022 0:00;5221.064;5221.064;0;0;6958.334;6958.334;12179.398;9182.88;14896.2;507.4749167;382.62;620.675;9.5
12.11.2022 0:00;5230.474;5230.474;0;0;6985.004;6985.004;12215.478;9029.1;14317.02;508.97825;376.2125;596.5425;10.05
13.11.2022 0:00;5318.808;5318.808;0;0;7174.156;7174.156;12492.964;8582.79;13411.59;520.5401667;357.61625;558.81625;7.2625
14.11.2022 0:00;5688.743;5688.743;0;0;7794.306;7794.306;13483.049;9001.66;17217.7;561.7937083;375.0691667;717.4041667;1.6625
15.11.2022 0:00;5633.21;5633.21;0;0;8111.071;8111.071;13744.281;9188.11;14446.63;572.678375;382.8379167;601.9429167;1.3875
16.11.2022 0:00;5865.889;5865.889;0;0;8713.568;8713.568;14579.457;9641.06;15115.1;607.477375;401.7108333;629.7958333;-0.525
17.11.2022 0:00;6469.784;6469.784;0;0;9020.595;9020.595;15490.379;10193.53;15911.77;645.4324583;424.7304167;662.9904167;0.5125
18.11.2022 0:00;6926.682;6926.682;0;0;9788.08;9788.08;16714.762;10185.04;15948.52;696.4484167;424.3766667;664.5216667;-1.525
19.11.2022 0:00;7474.266;7474.266;0;0;10220.063;10220.063;17694.329;9951.12;15709.8;737.2637083;414.63;654.575;-4.25
20.11.2022 0:00;8130.153;8130.153;0;0;10531.812;10531.812;18661.965;10104.59;15725.87;777.581875;421.0245833;655.2445833;-4.375
21.11.2022 0:00;8358.435;8358.435;0;0;10723.141;10723.141;19081.576;10187.4;18688.68;795.0656667;424.475;778.695;-5.2625
